sentences1,sentences2,Label
"  Fazer pequenasrefeições, com intervalos de até 3 horas,
  Evitar frituras, café, chá preto, chá mate, alimentos
gordurosose picantes.","Faça uma pequena refeição a cada 3 horas, Evite alimentos fritos, café, chá preto, chá de companhia, comida Gorduroso e picante.",0.6
"  Mastigar bem os alimentos,
  Não deite imediatamente após as refeições, espere no
  mínimo 30 minutos apósasrefeições.  Não tomar líquido junto com as refeições.","Mastigue bem a sua comida Não se deite imediatamente após as refeições, espere pelo menos 30 minutos após as refeições. Não coma líquidos casualmente.",0.6
"Se você tem dúvidas, na próxima consulta pergunte ao seu
médico se você está liberada para realizar exercícios.","Se você tiver alguma dúvida, pergunte ao seu Doutor, se você pode se exercitar livremente.",0.6
"Se você já praticava exercício antes de engravidar e sua gestação está saudável, você pode continuar a fazer os exercícios, mas talvez precise fazer algumas adaptações,como diminuir o ritmo e/ou mudaralguns exercícios.","Se você fez exercícios antes da gravidez e sua gravidez é saudável, você pode continuar a se exercitar, mas pode ser necessário fazer alguns ajustes, como desacelerar e / ou alterar alguns exercícios.",0.6
"Se você não praticava exercício, você pode começar a fazê lo durante a gravidez; nesse caso, é melhor começar depois do 3º mês (12 semanas) de gestação.","Se você não pratica exercícios, pode começar a se exercitar durante a gravidez. Nesse caso, é melhor começar após o terceiro mês (12 semanas) de gravidez.",0.6
Quantas vezes devo fazer exercício? Você deve se exercitar de 3 a 5 vezes na semana.,Com que frequência devo fazer exercícios? Você deve se exercitar de 3 a 5 vezes por semana.,0.6
"Você deve realizar tanto exercícios aeróbicos como: caminhada, hidroginástica, natação, bicicleta estacionária ou dança, quanto exercícios de alongamento muscular e ginástica localizada, Yoga ou Pilates. Quetipo de exercício NÃO posso fazer?","Deve se fazer exercícios aeróbicos paralelamente, como: caminhada, hidroginástica, natação, bicicleta ergométrica ou dança, bem como exercícios de alongamento muscular e ginástica parcial, ioga ou pilates. Que tipo de esporte posso praticar?",0.6
"Evite exercícios que tenham risco de queda, bater a barriga ou muito contato físico, como por exemplo, esportes com bola, saltos, lutas marciais, ciclismo, equitação.","Evite esportes que envolvam quedas, choques no abdômen ou contato físico excessivo, como jogos com bola, saltos, artes marciais, ciclismo e passeios a cavalo.",0.6
Comece com 15 minutos/dia de exercício e vá aumentando 5 minutos/dia a cada semanaaté no máximo 60 minutos pordia.,"Começando com 15 minutos de exercício por dia, adicione 5 minutos por semana a um máximo de 60 minutos por dia.",0.6
Perceba se você consegue conversar enquanto caminha ou pratica outro tipo de exercício.,Veja se você consegue falar enquanto caminha ou pratica outros esportes.,0.6
"Cuidados ao realizar exercícios
Você deve sentir o bebê mexer todosos dias, principalmente após as refeições."," Tenha cuidado ao fazer exercícios Você deve sentir o bebê se mexer todos os dias, principalmente após as refeições.  ",0.6
"Faça uma refeição ou lanche leve 30 minutos antes dos exercícios e beba água antes, durante e após a prática de exercícios.","Faça refeições leves ou lanches 30 minutos antes do exercício, beba água antes, durante e após o exercício.",0.6
"Evite realizar exercícios, por muito tempo, deitada de barriga para cima partir do 4º mês de gestação.","A partir do quarto mês de gravidez, evite exercícios prolongados nas costas.",0.6
"Interrompa os exercícios se sentir algum dos sintomas abaixo:
  Sangramento vaginal   Redução dos movimentos fetais
  Dor no abdome ou no peito   Dor ou sensação de ardência ao urinar
  Perda delíquido pela vagina   Febre
  Inchaço repentino nas mãos,face ou pés   Náuseas ou vômitos persistentes
  Dor de cabeça forte e persistente   Contraçõesuterinas frequentes
  Palpitações   Sensação de falta de ar
  Tontura ou sensação de luzes piscando
Em caso de dúvidas, procure seu médico!","Se você sentir algum dos seguintes sintomas, pare de se exercitar: Movimento fetal reduzido por sangramento vaginal Abdômen ou dor no peito Dor ou sensação de queimação ao urinar Perda de fluido pela vagina febre Inchaço repentino das mãos, rosto ou pés Náuseas ou vômitos constantes Contrações uterinas frequentes com cefaleia severa e persistente Heart Pal Sensação de falta de ar Tontura ou sensação de lampejo Em caso de dúvida, consulte um médico!",0.6
"Além da caminhada, você pode fazer treinos na esteira, ds bicicleta estacionária, hidroginástica, natação, entre outros.","Além de caminhar, você também pode treinar em esteiras, bicicletas ergométricas, hidroginástica e natação.",0.6
"A Gravidez é o melhor período para
você adquirir hábitos saudáveis e levá los
para sua vida toda!”",A gravidez é o melhor momento Você desenvolverá hábitos saudáveis tempo de vida!,0.6
"Para que esse período seja mais tranquilo siga, as dicas” abaixo:
Peso corporal
Imediatamente após o parto, pela saída do bebê, da placenta, do líquido
amniótico e de sangue , ocorre uma diminuição em torno de 4,5 a 5,0kg.","Para facilitar esse período, siga as dicas abaixo. Após o parto, conforme o bebê vai embora, a placenta, o líquido amniótico e o sangue são reduzidos, e o peso fica em torno de 4,5 a 5,0 kg.",0.6
"Nos próximos dias, devido à eliminação do líquido retido no organismo ao
longo da gravidez, cerca de 2,0kg também serão perdidos.","Nos próximos dias, devido à eliminação da água residual do corpo durante toda a gravidez, serão perdidos cerca de 2,0 kg”.",0.6
"Após 6 meses a 1 ano do nascimento do bebê, o esperado é que você retorne
ao peso quetinha antes de engravidar."," Depois que o bebê nasce de 6 meses a 1 ano, espera se que você volte Mantenha um peso adequado antes da gravidez.  ",0.6
"Recomendações nutricionais:
Manter a dieta equilibrada é fundamental para a manutenção de um bom
estado nutricional, para o retorno do peso corporal, bom funcionamento
intestinal e uma adequada produção deleite.","Conselhos sobre nutrição: Manter uma dieta equilibrada é essencial para manter uma boa dieta Estado nutricional, recuperação de peso, boa função Intestinos e bastante alegria são produzidos.",0.6
"Beba líquidos em abundância, principalmente leite, suco de frutas e água,
pois a amamentação dá muita sede."," Beba muita água, especialmente leite, suco e água, Porque a amamentação tem muita sede.  ",0.6
"Evite o excesso de açúcar, cereais refinados, alimentos gordurosos,frituras,
alimentosindustrializados e bebidas alcoólicas.","Evite comer muito açúcar, grãos refinados, alimentos ricos em gordura, alimentos fritos,
Alimentos processados ​​e bebidas alcoólicas.",0.6
Prática de exercício físico no puerpério. Pergunte ao seu médico quando poderá iniciar a prática de exercício físicoapós o nascimento do bebê.Comece devagar.,Exercício físico durante o puerpério. Pergunte ao seu médico quando você pode começar a se exercitar depois que seu bebê nascer. Comece devagar.,0.6
"Caminhadas, alongamentos,fortalecimentos e exercícios perineais.Beba bastante líquido durante o treino de exercício, pois a falta de hidrataçãopode prejudicar a produção deleite materno.","Caminhada, alongamento, fortalecimento e exercícios perineais. Beba bastante água durante o treinamento físico, pois a falta de água pode prejudicar o prazer materno.",0.6
"Gravidez é o melhor período para você adquirir hábitos saudáveis e levá los
para suavida toda!",A gravidez é a melhor época para você desenvolver hábitos saudáveis tempo de vida!,0.6
"O equilíbrio entre carboidratos, proteínas, gorduras, vitaminas,minerais e água é essencial para o desenvolvimento de um bebê saudável.Na falta desses nutrientes, o bebê pode nascer com baixo peso.  Por outro lado, quando ocorre ingestão de calorias em excesso, a mãe ganha peso além do aconselhável e podem ocorrer complicações. ","O equilíbrio entre carboidratos, proteínas, gorduras, vitaminas, minerais e água é fundamental para o crescimento de bebês saudáveis, pois sem esses nutrientes os bebês nascerão com um peso muito leve.  Por outro lado, quando muitas calorias são consumidas, o peso da mãe ultrapassa o nível recomendado e ocorrem complicações. ",0.6
"Castanhas e Nozes
São ricos em minerais, vitaminas, fibras e gorduras saudáveis."," Castanhas e nozes Eles são ricos em minerais, vitaminas, fibras e gorduras saudáveis.  ",0.6
"
Anemia   Comerdiariamente alimentos fontes de Ferro, comocarne
por vermelha, fígado, folhas verdes escuras e leguminosas
carência (feijão, soja, lentilha).","Anemia   ingestão insuficiente de ferro, como carne vermelha, fígado, folhas verdes escuras e leguminosas (feijão, soja, lentilha) todos os dias.",0.6
